Site Id,School Name,Site Name,Protocol,Data Count,Latitude,Longitude,Elevation
5399,OS Bedekovcina,Poz.njiva:LCS-29,{dv_land_coversdv_vegatation_covers},2.0,46.05737,16.0447,121.0
5396,OS Bedekovcina,Senj -liv:LCS-26,{dv_land_coversdv_vegatation_covers},3.0,46.0226,16.002,104.0
5402,OS Bedekovcina,SOVINJAK:LCS-32,{dv_land_coversdv_vegatation_covers},2.0,46.02602,15.593,118.6
142951,OS Bedekovcina,šuma uz školu-BIO,{dv_land_coversdv_vegatation_covers},3.0,46.04553,15.99448,166.7
5398,OS Bedekovcina,Sv.Barbara:LCS-28,{dv_land_coversdv_vegatation_covers},2.0,46.0285,15.58038,130.6
5417,OS Bedekovcina,TRAVNJAK-A:LCS-47,{dv_land_coversdv_vegatation_covers},2.0,46.04831,15.9605,135.9
46398,OS  Belica,Murščak,{dv_land_coversdv_vegatation_covers},6.0,46.4658,16.6142,148.0
5044,OS  Belica,SARAN:SWS-03,{dv_land_coversdv_vegatation_covers},3.0,46.4327,16.5727,106.2
5039,OS  Belica,School Location:ATM-01,{dv_land_coversdv_vegatation_covers},5.0,46.4012,16.518,162.0
28941,Osborne Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,40.531,-80.1705,316.0
5257,OS Cetingrad,Mi?kovic Brijeg:LCS-01,{dv_land_coversdv_vegatation_covers},16.0,45.1794,15.7024,153.6
5155,OS Djuro Ester,RESTORAN CRNA GORA:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,46.1543,16.7882,110.5
33489,OS Djuro Ester,šuma Crna gora,{dv_land_coversdv_vegatation_covers},3.0,46.1543,16.7882,110.5
33041,OS Djuro Pilar,biometrija travnjaka,{dv_land_coversdv_vegatation_covers},10.0,45.17427,18.00304,91.0
33972,OS Djuro Pilar,biometrija vinogorje,{dv_land_coversdv_vegatation_covers},4.0,45.20532,18.0008,101.0
105684,OS Djuro Pilar,Kolonija 2017 biometrija travnjaka,{dv_land_coversdv_vegatation_covers},2.0,45.17448,18.00389,96.0
5330,OS Djuro Pilar,pETNJA:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,45.1742,18.00322,74.2
32918,OS Djuro Pilar,Popovi&#263;eva ?umica:LCS-02,{dv_land_coversdv_vegatation_covers},12.0,45.17415,18.00301,127.2
33710,OS Draganici,DRAGANIC GROBLJE,{dv_land_coversdv_vegatation_covers},3.0,45.5888,15.5792,224.0
47506,OS Draganici,Draganicka suma,{dv_land_coversdv_vegatation_covers},3.0,45.56369,15.66323,88.0
5737,OS Dragojle Jarnevic,Vrbani&#263;ev preivoj:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,45.48966,15.56283,74.7
6007,OS Dubovac,ATM.P.-KUCICA:LCS-02,{dv_land_coversdv_vegatation_covers},51.0,45.4884,15.5355,65.7
6006,OS Dubovac,KOZJACA - SUMA:LCS-01,{dv_land_coversdv_vegatation_covers},72.0,45.4869,15.5335,69.7
216635,OS Dubovac,Schoolyard.Trees.evergreen,{dv_land_coversdv_vegatation_covers},4.0,45.49153,15.53787,111.0
103505,OŠ Đurmanec,PŠ Macelj - BIO - školski park,{dv_land_coversdv_vegatation_covers},11.0,46.2454,15.84695,248.0
105953,OS Hugo Badalic,Biometrija travnjaka,{dv_land_coversdv_vegatation_covers},9.0,45.15933,18.00942,89.0
5100,OS Hugo Badalic,BMjerenja:BIO-01,{dv_land_coversdv_vegatation_covers},6.0,45.18733,18.00031,155.5
5103,OS Hugo Badalic,Grabovac:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,45.1024,18.108,47.1
5101,OS Hugo Badalic,Suma:LCS-01,{dv_land_coversdv_vegatation_covers},5.0,45.1847,18.0089,169.0
5102,OS Hugo Badalic,Sumica:LCS-02,{dv_land_coversdv_vegatation_covers},6.0,45.1847,18.0039,169.0
5168,OS I.G. Kovacic,forest Trnjanski Kuti:LCS-05,{dv_land_coversdv_vegatation_covers},4.0,45.156,18.0238,42.1
5167,OS I.G. Kovacic,JELAS4:LCS-04,{dv_land_coversdv_vegatation_covers},2.0,45.0801,18.0866,46.1
5164,OS I.G. Kovacic,Jelas:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,45.161,18.0349,140.0
5166,OS I.G. Kovacic,JELAS:LCS-03,{dv_land_coversdv_vegatation_covers},4.0,45.0795,18.0865,110.0
5162,OS I.G. Kovacic,Site for Biology Observations - JELAS Wood:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,45.133,18.1497,92.0
4994,OS I. Gundulica,Biology site:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,45.8578,15.9318,385.0
45788,OŠ Ivana Filipovića Osijek,34TCR173476,{dv_land_coversdv_vegatation_covers},5.0,45.55795,18.65908,88.7
110172,OŠ Ivana Filipovića Osijek,34TCR174476,{dv_land_coversdv_vegatation_covers},5.0,45.55798,18.66036,89.0
36005,OŠ Ivana Filipovića Osijek,Školski vrt - GreenUp/GreenDown,{dv_land_coversdv_vegatation_covers},10.0,45.5586,18.6611,88.0
48498,OŠ Ivana Filipovića Osijek,Šuma kraj Drave,{dv_land_coversdv_vegatation_covers},8.0,45.5665,18.6594,79.0
35884,OŠ Ivana Filipovića Osijek,Travnjak 1 (Baranja - les),{dv_land_coversdv_vegatation_covers},3.0,45.76306,18.75287,96.5
5799,OS Ivana Gorana Kovacica,Forest-Wood:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,45.28656,18.74922,83.0
33957,OS Ivana Kukuljevica,borik,{dv_land_coversdv_vegatation_covers},3.0,45.68528,18.40028,93.0
33039,OS Ivana Kukuljevica,igraliste,{dv_land_coversdv_vegatation_covers},3.0,45.6844,18.4114,93.0
46715,OS Ivana Kukuljevica,zvjerinjak,{dv_land_coversdv_vegatation_covers},5.0,45.6559,18.4141,91.0
53143,OS Ivana Kukuljevica,zvjerinjak 2,{dv_land_coversdv_vegatation_covers},3.0,45.6525,18.4135,90.0
6175,OS Ivane Brlic Mazuranic,BREZAIBM:GRN-03,{dv_land_coversdv_vegatation_covers},4.0,45.83049,17.39359,74.7
6177,OS Ivane Brlic Mazuranic,Gradski park 1:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,45.83311,17.38642,79.7
6178,OS Ivane Brlic Mazuranic,Gradski park 2:LCS-02,{dv_land_coversdv_vegatation_covers},3.0,45.833,17.3864,76.7
144855,OS Ivane Brlic Mazuranic,Mali park,{dv_land_coversdv_vegatation_covers},9.0,45.83013,17.39095,122.0
6085,OS Ivan Mazuranic,PETNJA:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,45.2041,17.9486,116.1
5266,OS Josipa Kozarca,LIPIK:LCS-01,{dv_land_coversdv_vegatation_covers},6.0,45.4152,17.4202,155.0
35023,OS Josip Pupacic,Čelinke,{dv_land_coversdv_vegatation_covers},7.0,43.4372,16.8102,230.0
33589,OS Josip Pupacic,Planovo,{dv_land_coversdv_vegatation_covers},14.0,43.44655,16.6987,68.0
5961,O.S. Jurja Habdelica,BUZIN-SKLADI&#352;TA-FEROTERM:LCS-04,{dv_land_coversdv_vegatation_covers},3.0,45.7453,15.9996,113.0
5957,O.S. Jurja Habdelica,Kurilovecka  dubrava:BIO-01,{dv_land_coversdv_vegatation_covers},4.0,45.6696,16.0495,125.0
5981,O.S. Jurja Habdelica,kurilovecka dubrava:LCS-35,{dv_land_coversdv_vegatation_covers},4.0,45.6696,16.0495,79.0
5822,OS Konjscina,010 IVANSCICA-PODNOZJEORANICA S LIJEVA:LCS-09,{dv_land_coversdv_vegatation_covers},2.0,46.19832,16.12765,380.0
5821,OS Konjscina,011 IVANSCICA-ZARAVAN:LCS-08,{dv_land_coversdv_vegatation_covers},2.0,46.20021,16.12088,409.0
5823,OS Konjscina,012 IVANSCICA-SUMSKA KUCICA:LCS-10,{dv_land_coversdv_vegatation_covers},2.0,46.19832,16.12765,431.0
5824,OS Konjscina,013 IVANSCICA-KOD STOLJETNE BUKVE-OKUKA DESNO:LCS-11,{dv_land_coversdv_vegatation_covers},2.0,46.20052,16.09808,558.0
5825,OS Konjscina,014 IVANSCICA-STRMI TEREN:LCS-12,{dv_land_coversdv_vegatation_covers},2.0,46.19726,16.09659,655.0
5826,OS Konjscina,015 IVANSCICA-KAO KOD 014:LCS-13,{dv_land_coversdv_vegatation_covers},2.0,46.19808,16.10171,713.0
5827,OS Konjscina,016 IVANSCICA-PL.KUCICA LIJEVO:LCS-14,{dv_land_coversdv_vegatation_covers},2.0,46.19542,16.10571,728.0
5828,OS Konjscina,017 IVANSCICA-8.POSTAJA:LCS-15,{dv_land_coversdv_vegatation_covers},2.0,46.19307,16.10679,762.0
5829,OS Konjscina,018  IVANSCICA-9.POSTAJA:LCS-16,{dv_land_coversdv_vegatation_covers},2.0,46.18999,16.18866,819.0
5810,OS Konjscina,IVANSCICA SUMA NA VRHU IVANSCICE:BIO-03,{dv_land_coversdv_vegatation_covers},39.0,46.1819,16.1262,1060.0
5818,OS Konjscina,JERTOVEC-BLANKA:LCS-05,{dv_land_coversdv_vegatation_covers},6.0,46.0395,16.1932,175.0
5809,OS Konjscina,STABEKOVINASUMA U BOCADIRU:BIO-02,{dv_land_coversdv_vegatation_covers},61.0,46.0743,16.1685,144.0
5815,OS Konjscina,Stabekovina suma u Bocadiru vlasnik Frcko Rudolf:LCS-02,{dv_land_coversdv_vegatation_covers},7.0,46.0667,16.1667,218.0
5814,OS Konjscina,SUMA U JERTOVCU- GOGA KRALJ:LCS-01,{dv_land_coversdv_vegatation_covers},7.0,46.0383,16.1934,166.0
5816,OS Konjscina,SUMA U JERTOVCU-GOGA KRALJ:LCS-03,{dv_land_coversdv_vegatation_covers},6.0,46.0383,16.1934,166.0
5811,OS Konjscina,SUSOBREG SUMA IZNAD CRPNE STANICE:BIO-04,{dv_land_coversdv_vegatation_covers},39.0,46.044,16.1722,180.0
5819,OS Konjscina,Susobreg suma iznad crpne stanice:LCS-06,{dv_land_coversdv_vegatation_covers},9.0,46.044,16.1722,134.0
46861,OS kraljice Jelene,biometrija uz Jadro,{dv_land_coversdv_vegatation_covers},8.0,43.534,16.487,2.0
33616,OS kraljice Jelene,pokrov,{dv_land_coversdv_vegatation_covers},17.0,43.5394,16.5159,20.0
33034,OS Ksavera Sandora Gjalskog,BIO-22,{dv_land_coversdv_vegatation_covers},5.0,46.021,15.8697,164.0
5780,OS Ksavera Sandora Gjalskog,Krapinica:LCS-03,{dv_land_coversdv_vegatation_covers},26.0,46.0114,15.5418,94.5
5781,OS Ksavera Sandora Gjalskog,Krapinica Stari most:LCS-04,{dv_land_coversdv_vegatation_covers},8.0,46.02546,15.91325,97.5
5779,OS Ksavera Sandora Gjalskog,Lug:LCS-02,{dv_land_coversdv_vegatation_covers},25.0,46.0186,15.91376,134.0
5778,OS Ksavera Sandora Gjalskog,sumarak:LCS-01,{dv_land_coversdv_vegatation_covers},34.0,46.0281,15.9006,164.0
159057,OS Ljubo Babic,Park-pokraj dvorca,{dv_land_coversdv_vegatation_covers},3.0,45.672,15.64699,53.9
159089,OS Ljubo Babic,Park-žitnica,{dv_land_coversdv_vegatation_covers},2.0,45.67185,15.6481,53.9
5648,OS Ljubo Babic,skolski vrt:LCS-01,{dv_land_coversdv_vegatation_covers},11.0,45.66525,15.64731,76.8
46228,OS "Ljudevit Gaj" Krapina,Dolac,{dv_land_coversdv_vegatation_covers},2.0,46.16896,15.85993,227.0
34023,OS Mahicno,Dom letećih medvjedića,{dv_land_coversdv_vegatation_covers},13.0,45.32905,15.3205,119.0
5218,OS Maria Martinolica,SUMICA:LCS-01,{dv_land_coversdv_vegatation_covers},5.0,44.5278,14.4704,11.7
5059,OS Marija Bistrica,Rebar:BIO-03,{dv_land_coversdv_vegatation_covers},3.0,46.0027,16.1195,164.0
5060,OS Marija Bistrica,Rebar:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,46.0027,16.1195,164.0
5503,OS Marije Juric Zagorke,Park Maksimir:BIO-01,{dv_land_coversdv_vegatation_covers},23.0,45.82829,16.0248,145.0
5514,OS Marije Juric Zagorke,Park OS MJZagorka:SMS-01,{dv_land_coversdv_vegatation_covers},2.0,45.82,16.0417,123.0
35334,OS Matija Gubec,Gupčeva lipa,{dv_land_coversdv_vegatation_covers},4.0,45.9732,16.0115,233.0
5992,OS Matija Gubec,Lojzekov izvor:BIO-01,{dv_land_coversdv_vegatation_covers},5.0,45.9465,15.9795,491.0
5993,OS Matija Gubec,Školski park: Klon Gupčeve lipe,{dv_land_coversdv_vegatation_covers},3.0,45.978,16.0161,154.0
6000,OS Matija Gubec,Školski park: Lipa (istok),{dv_land_coversdv_vegatation_covers},3.0,45.978,16.0161,154.0
5999,OS Matija Gubec,Školski park: Lipa (zapad),{dv_land_coversdv_vegatation_covers},3.0,45.9785,16.0175,207.0
5022,OS Nikole Tesla,BIO:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,45.7667,15.9,132.0
5021,OS Nikole Tesla,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,45.7942,15.8985,132.0
141306,Osnovna škola Rugvica,Biometrija dvorište,{dv_land_coversdv_vegatation_covers},2.0,45.7514,16.23179,101.0
146641,Osnovna škola Rugvica,Biometrija dvorište škole - stabla,{dv_land_coversdv_vegatation_covers},5.0,45.75118,16.2315,101.0
6215,OS Petar Zrinski,Trsce:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,45.56528,14.63,777.5
35154,OS prof. Franje Viktora Signjara,Park Virje,{dv_land_coversdv_vegatation_covers},10.0,46.06814,16.98911,133.0
5618,OS Sesvetska Sopnica,?umarak u Sopnici:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,45.8214,16.0918,114.0
5630,OS Sime Budinica,MUSAPSTAN:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,44.1444,15.3019,28.2
144983,OS Sime Budinica,Voštarnica - biometrija,{dv_land_coversdv_vegatation_covers},26.0,44.11838,15.2361,10.0
34007,OS Sime Budinica,Vruljica,{dv_land_coversdv_vegatation_covers},16.0,44.12188,15.233,5.0
5298,OS Titusa Brezovackog,O? Titu?a Brezova&#269;kog park North East:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,45.8008,15.8983,131.0
5031,OS Valentin Klarin,HRAST CRNIKA,{dv_land_coversdv_vegatation_covers},12.0,44.082,15.1786,31.0
48555,OS Veli Vrh,Bradamante Valmarin,{dv_land_coversdv_vegatation_covers},2.0,44.89791,13.86154,63.0
35622,OS Veli Vrh,Veli Vrh 1,{dv_land_coversdv_vegatation_covers},7.0,44.8908,13.8483,39.0
48556,OS Veli Vrh,Veli Vrh 2,{dv_land_coversdv_vegatation_covers},2.0,44.89276,13.85268,42.0
48554,OS Veli Vrh,Vidrijan,{dv_land_coversdv_vegatation_covers},2.0,44.89445,13.85951,39.0
47520,OS Vladimira Nazora,33TXL852778,{dv_land_coversdv_vegatation_covers},2.0,45.82888,17.38445,121.9
191134,OS Vladimira Nazora,Izor Ođenice,{dv_land_coversdv_vegatation_covers},6.0,45.4759,17.2032,139.0
105939,OS Vladimira Nazora,manteč,{dv_land_coversdv_vegatation_covers},12.0,45.51191,17.25337,112.0
6223,OS Vladimira Nazora,park solidarnosti:GRN-01,{dv_land_coversdv_vegatation_covers},11.0,45.82716,17.37777,50.0
5196,OS Zadarski otoci,Biolo?ka mjerenja:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,44.11949,15.26623,65.0
48168,OS Zadarski otoci,Biomasa,{dv_land_coversdv_vegatation_covers},7.0,44.12038,15.25899,53.9
33069,OS Zadarski otoci,biometrija_pokrovnost_vruljica,{dv_land_coversdv_vegatation_covers},12.0,44.1221,15.232,5.0
4665,Otavan opisto,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,61.6417,27.0732,95.0
29894,Our Lady Of The Lake University,Cibolo Nature Center OLLU:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,29.5479,-98.3015,180.0
10390,Overseas Pakistanis Foundation Girls College,WOODLAND H8 OPF LAND COVER BIOLOGY:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,33.40925,73.04642,121.1
18286,Oxford Middle School (USALUPI7),Susan Lee:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,33.69452,-85.82293,244.9
13700,Ozel Toros Okullari,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,36.7993,34.569,51.0
13701,Ozel Toros Okullari,TOROS:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,36.7833,34.5667,51.0
4374,Paamajakoulu,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,61.6912,27.269,132.0
19882,Pagosa Springs Middle School,Resever Hill:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,37.25,-107.0,2181.0
19881,Pagosa Springs Middle School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},5.0,37.2133,-107.0209,2306.0
356,Pakenham Hills Primary School,Ken Davey Plot:BIO-02,{dv_land_coversdv_vegatation_covers},5.0,-38.0377,145.5053,10.0
8605,Palangos Baltijos vidurine mokykla,Parkas:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,55.90785,21.06095,-6.6
19464,Palisades Charter High School,Trippet Ranch:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,34.09491,-118.58591,412.0
155498,Palmer High School,06VUP865319,{dv_land_coversdv_vegatation_covers},12.0,61.60372,-149.13951,92.5
155238,Palmer High School,06VUP865320,{dv_land_coversdv_vegatation_covers},3.0,61.60462,-149.13957,91.9
155707,Palmer High School,06VUP866319,{dv_land_coversdv_vegatation_covers},8.0,61.60375,-149.13763,84.4
138508,Palmer High School,Tree Height Palmer High,{dv_land_coversdv_vegatation_covers},9.0,61.6,-149.1,71.0
4677,Palokan Ylakoulu,Biology Study Site:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,62.2945,25.7558,136.0
4678,Palokan Ylakoulu,Land Cover Quantitative/Qualitative (Biology St:LCS-01,{dv_land_coversdv_vegatation_covers},3.0,62.2945,25.7558,136.0
25742,Papillion-LaVista High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,41.1544,-96.0419,318.0
193604,PEACE Schools Network,11SMS916399,{dv_land_coversdv_vegatation_covers},3.0,32.89725,-117.08982,220.3
193518,PEACE Schools Network,11SMS916400,{dv_land_coversdv_vegatation_covers},8.0,32.89815,-117.08982,206.9
193608,PEACE Schools Network,11SMS916401,{dv_land_coversdv_vegatation_covers},5.0,32.89906,-117.08982,189.9
194221,PEACE Schools Network,11SMS917401,{dv_land_coversdv_vegatation_covers},8.0,32.89906,-117.08875,193.6
193976,PEACE Schools Network,11SMS918400,{dv_land_coversdv_vegatation_covers},3.0,32.89816,-117.08768,207.6
201554,Peggy Carnahan Elementary School,14RNT145843,{dv_land_coversdv_vegatation_covers},2.0,29.68869,-98.85013,459.8
194200,Peggy Carnahan Elementary School,14RNT199562,{dv_land_coversdv_vegatation_covers},2.0,29.43501,-98.79482,291.5
186755,Peggy Carnahan Elementary School,14RNT280654,{dv_land_coversdv_vegatation_covers},3.0,29.51789,-98.71107,291.4
22735,Perry Central Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,38.1102,-86.6042,226.0
13889,PGL Marchants Hill,Bethany Woods:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,51.121,-0.75,190.0
199963,Philippines Citizen Science,51PTS407824,{dv_land_coversdv_vegatation_covers},2.0,15.2047,120.58638,102.5
4659,Pieksamaen lukio,Uhonmaki:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,62.3143,27.1037,127.0
26079,Pinelands Regional High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,39.61,-74.3603,47.0
20154,Plateau Valley School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,39.2367,-107.8402,2278.0
23678,Pocomoke High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,38.0756,-75.5683,6.0
213368,Poland Citizen Science,34UCE420735,{dv_land_coversdv_vegatation_covers},2.0,53.88585,18.59597,61.0
155799,Poland Citizen Science,34UCF448280,{dv_land_coversdv_vegatation_covers},2.0,54.37611,18.61051,20.0
156024,Poland Citizen Science,34UCF468220,{dv_land_coversdv_vegatation_covers},2.0,54.32283,18.64436,0.8
153229,Poland Citizen Science,34UDC892910,{dv_land_coversdv_vegatation_covers},2.0,52.26927,20.84173,97.1
99878,Poland Citizen Science,34UEC017902,{dv_land_coversdv_vegatation_covers},7.0,52.26218,21.02491,83.3
25305,Poly Drive Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,45.795,-108.5765,1100.0
1175,Porter Creek Sec. School,Livingston Trail site 1:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,60.4924,-135.0882,706.0
24202,Port Huron Northern High School,Canal Site:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,42.6389,-83.2911,222.0
24201,Port Huron Northern High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,42.9801,-82.4467,191.0
24291,Portland Middle School,Portland River Trail Site 1:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,42.5275,-84.5425,238.4
25799,Portsmouth High School,Biology:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,43.0587,-70.7658,9.0
25800,Portsmouth High School,Land Cover:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,43.0587,-70.7658,9.0
689,Presbyterian Ladies College,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,-31.95,115.85,39.0
11363,Primary School No. 3 in Józefów,las:LCS-02,{dv_land_coversdv_vegatation_covers},10.0,52.1232,21.2414,51.7
11362,Primary School No. 3 in Józefów,polana:LCS-01,{dv_land_coversdv_vegatation_covers},4.0,52.12528,21.23789,59.7
11259,Primary School with Integrated Classes No. 1 in Bieruń,las przy  ul. Rubinowej:LCS-03,{dv_land_coversdv_vegatation_covers},2.0,50.098,19.088,250.0
11258,Primary School with Integrated Classes No. 1 in Bieruń,Przy &#321;ysinie:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,50.098,19.0866,242.0
11257,Primary School with Integrated Classes No. 1 in Bieruń,Przy Grobli Bierun:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,50.0929,19.0866,242.0
197177,Princess Chulabhorn Science High School Nakhon Si Thammarat,47PPK015013,{dv_land_coversdv_vegatation_covers},5.0,8.15275,99.92137,9.0
197671,Princess Chulabhorn Science High School Nakhon Si Thammarat,47PPK152217,{dv_land_coversdv_vegatation_covers},4.0,8.33694,100.0462,2.9
157842,Princess Chulabhorn Science High School Trang,pk1,{dv_land_coversdv_vegatation_covers},2.0,7.60959,99.27934,1.1
157852,Princess Chulabhorn Science High School Trang,pk10,{dv_land_coversdv_vegatation_covers},2.0,7.60958,99.27855,0.0
157853,Princess Chulabhorn Science High School Trang,pk11,{dv_land_coversdv_vegatation_covers},2.0,7.60958,99.27855,0.0
157854,Princess Chulabhorn Science High School Trang,pk12,{dv_land_coversdv_vegatation_covers},2.0,7.60958,99.27848,0.0
157855,Princess Chulabhorn Science High School Trang,pk13,{dv_land_coversdv_vegatation_covers},2.0,7.6095,99.27848,0.0
157856,Princess Chulabhorn Science High School Trang,pk14,{dv_land_coversdv_vegatation_covers},2.0,7.6095,99.27858,0.0
157857,Princess Chulabhorn Science High School Trang,pk15,{dv_land_coversdv_vegatation_covers},2.0,7.6095,99.27863,0.0
157858,Princess Chulabhorn Science High School Trang,pk16,{dv_land_coversdv_vegatation_covers},2.0,7.60943,99.27863,0.0
157859,Princess Chulabhorn Science High School Trang,pk17,{dv_land_coversdv_vegatation_covers},2.0,7.60943,99.27857,0.0
157860,Princess Chulabhorn Science High School Trang,pk18,{dv_land_coversdv_vegatation_covers},2.0,7.60943,99.27847,0.0
157861,Princess Chulabhorn Science High School Trang,pk19,{dv_land_coversdv_vegatation_covers},2.0,7.60991,99.27864,0.0
157843,Princess Chulabhorn Science High School Trang,pk2,{dv_land_coversdv_vegatation_covers},2.0,7.60959,99.27927,0.9
157866,Princess Chulabhorn Science High School Trang,pk20,{dv_land_coversdv_vegatation_covers},2.0,7.60991,99.27858,0.0
157867,Princess Chulabhorn Science High School Trang,pk21,{dv_land_coversdv_vegatation_covers},2.0,7.6099,99.27848,0.0
157868,Princess Chulabhorn Science High School Trang,pk22,{dv_land_coversdv_vegatation_covers},2.0,7.60984,99.27848,0.0
157869,Princess Chulabhorn Science High School Trang,pk23,{dv_land_coversdv_vegatation_covers},2.0,7.60984,99.27858,0.0
157870,Princess Chulabhorn Science High School Trang,pk24,{dv_land_coversdv_vegatation_covers},4.0,7.60984,99.27865,0.0
157873,Princess Chulabhorn Science High School Trang,pk25,{dv_land_coversdv_vegatation_covers},2.0,7.60976,99.27865,0.0
157874,Princess Chulabhorn Science High School Trang,pk26,{dv_land_coversdv_vegatation_covers},2.0,7.60976,99.27857,0.0
157876,Princess Chulabhorn Science High School Trang,pk27,{dv_land_coversdv_vegatation_covers},2.0,7.60976,99.27849,0.0
157844,Princess Chulabhorn Science High School Trang,pk3,{dv_land_coversdv_vegatation_covers},2.0,7.60959,99.27919,0.8
157845,Princess Chulabhorn Science High School Trang,pk4,{dv_land_coversdv_vegatation_covers},2.0,7.6095,99.27919,0.8
157846,Princess Chulabhorn Science High School Trang,pk5,{dv_land_coversdv_vegatation_covers},2.0,7.6095,99.27927,0.9
157848,Princess Chulabhorn Science High School Trang,pk6,{dv_land_coversdv_vegatation_covers},2.0,7.6095,99.27936,1.2
157849,Princess Chulabhorn Science High School Trang,pk7,{dv_land_coversdv_vegatation_covers},2.0,7.60942,99.27936,1.2
157850,Princess Chulabhorn Science High School Trang,pk8,{dv_land_coversdv_vegatation_covers},2.0,7.60942,99.27927,0.9
157851,Princess Chulabhorn Science High School Trang,pk9,{dv_land_coversdv_vegatation_covers},2.0,7.6097,99.27919,0.8
212440,Princess Chulabhorn's College Mukdahan,48QVD657359,{dv_land_coversdv_vegatation_covers},17.0,16.60512,104.67843,164.8
212441,Princess Chulabhorn's College Mukdahan,48QVD658359,{dv_land_coversdv_vegatation_covers},3.0,16.60512,104.67937,161.6
48319,Prirodoslovna i graficka skola,Park Mlaka-biometrija,{dv_land_coversdv_vegatation_covers},3.0,45.33712,14.42162,27.0
45513,Prirodoslovna-tehnička škola Split,ispred skole_1,{dv_land_coversdv_vegatation_covers},16.0,43.51029,16.4636,50.7
147438,Prirodoslovna-tehnička škola Split,Marjan _Vidilica1‎,{dv_land_coversdv_vegatation_covers},3.0,43.3031,16.2506,128.0
147401,Prirodoslovna-tehnička škola Split,Mosor dom,{dv_land_coversdv_vegatation_covers},4.0,43.52244,16.62004,271.2
146546,Prirodoslovna-tehnička škola Split,zenta,{dv_land_coversdv_vegatation_covers},2.0,43.50876,16.48619,58.4
19621,Proctor Terrace School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,38.4515,-122.6988,269.0
31413,Prospect Hill Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,42.9495,-88.1518,293.0
20353,Pulaski Middle School,Pulaski Woods:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,41.6994,-72.7855,224.8
20355,Pulaski Middle School,Sleeping Giant State Park:LCS-02,{dv_land_coversdv_vegatation_covers},3.0,41.4245,-72.895,651.2
20356,Pulaski Middle School,Talcott Mountain Science Center:LCS-03,{dv_land_coversdv_vegatation_covers},3.0,41.4871,-72.4777,69.7
546,Pulteney Grammar School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,-35.9167,138.6,38.0
140120,Purdue University West Lafayette,Memorial Mall,{dv_land_coversdv_vegatation_covers},2.0,40.42556,-86.9143,158.6
